9;supply_node;3038.00;13.60;1476.00;1.86;0
9;supply_node;3059.00;11.68;1479.00;3.34;0
9;supply_node;3064.00;10.32;1476.00;6.28;0
9;bunker;3052.00;10.73;1491.00;2.54;0
9;bunker;3047.00;13.55;1493.00;3.74;0
9;bunker;3055.00;12.82;1477.00;0.48;0
9;bunker;3039.00;13.32;1489.00;3.14;0
9;bunker;3041.00;13.65;1476.00;5.81;0
9;bunker;3066.00;10.10;1480.00;2.54;0
9;bunker;3045.00;13.43;1476.00;5.21;0
9;bunker;3057.00;12.68;1481.00;1.59;0
9;bunker;3064.00;9.93;1488.00;4.25;0
9;bunker;3069.00;9.70;1479.00;0.99;0
9;anti_air_building;3060.00;11.18;1486.00;3.66;0
9;anti_air_building;3068.00;9.78;1487.00;0.04;0
9;anti_air_building;3054.00;13.32;1476.00;2.70;0
9;synthetic_refinery;3060.00;11.90;1483.00;5.72;0
9;fuel_silo;3049.00;11.95;1490.00;0.64;0
9;radar_station;3051.00;12.65;1482.00;0.87;0
9;rocket_site;3047.00;13.00;1480.00;2.61;0
9;nuclear_reactor;3058.00;11.68;1474.00;2.71;0
10;arms_factory;2904.00;10.80;1511.00;6.18;0
10;arms_factory;2896.00;10.90;1509.00;4.02;0
10;arms_factory;2901.00;11.03;1512.00;0.41;0
10;arms_factory;2900.00;11.10;1512.00;3.07;0
10;arms_factory;2901.00;10.90;1509.00;6.09;0
10;arms_factory;2896.00;11.65;1513.00;2.47;0
10;industrial_complex;2906.00;10.80;1512.00;5.13;0
10;industrial_complex;2900.00;10.82;1508.00;1.52;0
10;industrial_complex;2901.00;11.05;1513.00;4.54;0
10;industrial_complex;2898.00;11.32;1512.00;5.74;0
10;industrial_complex;2899.00;10.80;1509.00;3.58;0
10;industrial_complex;2901.00;11.07;1514.00;5.14;0
10;air_base;2904.00;10.85;1512.00;1.52;0
10;supply_node;2899.00;11.25;1512.00;0.45;0
10;bunker;2899.00;11.32;1513.00;2.03;0
10;anti_air_building;2898.00;11.43;1513.00;5.05;0
10;anti_air_building;2902.00;10.88;1510.00;6.25;0
10;anti_air_building;2899.00;11.40;1514.00;4.09;0
10;synthetic_refinery;2898.00;11.50;1514.00;0.47;0
10;fuel_silo;2902.00;10.85;1509.00;2.04;0
10;radar_station;2901.00;11.07;1514.00;6.28;0
10;rocket_site;2898.00;11.62;1515.00;2.54;0
10;nuclear_reactor;2899.00;10.90;1510.00;3.74;0
11;arms_factory;3145.00;9.85;1564.00;0.41;0
11;arms_factory;3138.00;9.80;1564.00;3.07;0
11;arms_factory;3152.00;10.40;1571.00;6.09;0
11;arms_factory;3123.00;9.90;1556.00;2.47;0
11;arms_factory;3116.00;9.93;1556.00;5.13;0
11;arms_factory;3129.00;9.98;1550.00;1.52;0
11;industrial_complex;3154.00;10.45;1566.00;4.54;0
11;industrial_complex;3125.00;9.90;1559.00;5.74;0
11;industrial_complex;3131.00;9.85;1554.00;3.58;0
11;industrial_complex;3136.00;9.80;1560.00;5.14;0
11;industrial_complex;3147.00;10.07;1570.00;1.52;0
11;industrial_complex;3143.00;9.80;1561.00;4.19;0
11;air_base;3132.00;9.80;1565.00;2.03;0
11;supply_node;3151.00;10.50;1566.00;5.97;0
11;supply_node;3128.00;10.05;1549.00;2.63;0
11;supply_node;3139.00;9.80;1565.00;4.10;0
11;supply_node;3120.00;10.00;1547.00;1.86;0
11;supply_node;3131.00;9.80;1561.00;3.34;0
11;supply_node;3136.00;9.82;1551.00;6.28;0
11;supply_node;3120.00;9.90;1556.00;4.03;0
11;supply_node;3110.00;10.00;1552.00;5.51;0
11;supply_node;3119.00;9.88;1562.00;2.16;0
11;supply_node;3142.00;9.80;1556.00;4.75;0
11;bunker;3138.00;9.80;1564.00;5.81;0
11;bunker;3113.00;10.00;1554.00;2.54;0
11;bunker;3128.00;10.12;1547.00;5.21;0
11;bunker;3118.00;10.00;1547.00;1.59;0
11;bunker;3154.00;10.30;1570.00;4.25;0
11;bunker;3132.00;9.80;1565.00;0.99;0
11;bunker;3144.00;9.80;1558.00;3.66;0
11;bunker;3116.00;9.80;1565.00;0.04;0
11;bunker;3136.00;9.80;1552.00;2.70;0
11;bunker;3118.00;9.90;1557.00;5.72;0
11;anti_air_building;3143.00;9.80;1561.00;0.64;0
11;anti_air_building;3144.00;9.82;1560.00;4.76;0
11;anti_air_building;3134.00;9.80;1564.00;2.61;0
11;synthetic_refinery;3121.00;9.98;1551.00;2.71;0
11;fuel_silo;3155.00;10.50;1564.00;0.55;0
11;radar_station;3133.00;9.80;1558.00;4.52;0
11;rocket_site;3132.00;9.80;1559.00;4.77;0
11;nuclear_reactor;3136.00;9.80;1558.00;1.16;0
13;arms_factory;2922.00;13.07;1445.00;5.13;0
13;arms_factory;2925.00;14.62;1449.00;1.52;0
13;arms_factory;2929.00;13.57;1456.00;4.54;0
13;arms_factory;2919.00;15.15;1438.00;5.74;0
13;arms_factory;2920.00;13.00;1443.00;3.58;0
13;arms_factory;2924.00;14.45;1451.00;5.14;0
13;industrial_complex;2931.00;15.55;1444.00;1.52;0
13;industrial_complex;2920.00;15.03;1439.00;4.19;0
13;industrial_complex;2929.00;15.78;1440.00;2.03;0
13;industrial_complex;2919.00;12.48;1447.00;5.05;0
13;industrial_complex;2930.00;15.20;1447.00;6.25;0
13;industrial_complex;2919.00;15.20;1437.00;4.09;0
13;air_base;2928.00;10.60;1464.00;0.47;0
13;supply_node;2932.00;15.38;1447.00;3.34;0
13;supply_node;2918.00;15.00;1438.00;6.28;0
13;supply_node;2927.00;15.60;1439.00;4.03;0
13;supply_node;2924.00;13.68;1446.00;5.51;0
13;supply_node;2925.00;14.35;1454.00;2.16;0
13;supply_node;2925.00;10.73;1461.00;4.75;0
13;supply_node;2933.00;13.88;1456.00;1.40;0
13;supply_node;2918.00;12.78;1452.00;4.34;0
13;bunker;2928.00;15.40;1439.00;5.21;0
13;bunker;2935.00;15.40;1453.00;1.59;0
13;bunker;2925.00;14.07;1456.00;4.25;0
13;bunker;2935.00;15.25;1447.00;0.99;0
13;bunker;2919.00;12.48;1447.00;3.66;0
13;bunker;2920.00;13.48;1442.00;0.04;0
13;bunker;2925.00;10.53;1463.00;2.70;0
13;bunker;2926.00;14.85;1450.00;5.72;0
13;anti_air_building;2922.00;14.45;1442.00;0.64;0
13;anti_air_building;2933.00;14.05;1459.00;4.76;0
13;anti_air_building;2920.00;13.88;1452.00;2.61;0
13;synthetic_refinery;2935.00;15.98;1450.00;2.71;0
13;fuel_silo;2928.00;13.57;1457.00;0.55;0
13;radar_station;2925.00;14.62;1451.00;4.52;0
13;rocket_site;2920.00;13.23;1448.00;4.77;0
13;nuclear_reactor;2929.00;15.07;1451.00;1.16;0
14;arms_factory;2728.00;14.38;1330.00;4.54;0
14;arms_factory;2730.00;12.12;1327.00;5.74;0
14;arms_factory;2738.00;11.28;1325.00;3.58;0
14;arms_factory;2745.00;14.70;1338.00;5.14;0
14;arms_factory;2742.00;11.57;1320.00;1.52;0
14;arms_factory;2729.00;14.43;1335.00;4.19;0
14;industrial_complex;2739.00;12.40;1317.00;2.03;0
14;industrial_complex;2731.00;13.30;1329.00;5.05;0
14;industrial_complex;2737.00;13.00;1331.00;6.25;0
14;industrial_complex;2738.00;11.43;1326.00;4.09;0
14;industrial_complex;2748.00;13.07;1337.00;0.47;0
14;industrial_complex;2738.00;11.30;1321.00;2.04;0
14;air_base;2728.00;14.28;1336.00;4.70;0
14;supply_node;2739.00;12.40;1317.00;4.03;0
14;supply_node;2735.00;11.30;1324.00;5.51;0
14;supply_node;2729.00;14.25;1333.00;2.16;0
14;supply_node;2746.00;14.57;1339.00;4.75;0
14;supply_node;2739.00;13.65;1332.00;1.40;0
14;supply_node;2722.00;13.78;1330.00;4.34;0
14;supply_node;2743.00;11.35;1325.00;0.63;0
14;supply_node;2729.00;12.48;1316.00;3.58;0
14;supply_node;2752.00;12.20;1320.00;5.05;0
14;supply_node;2749.00;11.78;1330.00;2.81;0
14;supply_node;2730.00;13.57;1340.00;5.75;0
14;supply_node;2726.00;11.18;1323.00;0.94;0
14;supply_node;2747.00;13.00;1316.00;4.98;0
14;bunker;2732.00;14.23;1336.00;5.72;0
14;bunker;2734.00;13.35;1339.00;0.64;0
14;bunker;2738.00;13.65;1334.00;4.76;0
14;bunker;2736.00;11.23;1323.00;2.61;0
14;bunker;2732.00;12.38;1318.00;2.71;0
14;bunker;2742.00;11.40;1321.00;0.55;0
14;bunker;2743.00;14.38;1338.00;3.21;0
14;bunker;2729.00;11.30;1322.00;4.77;0
14;bunker;2739.00;11.50;1320.00;1.16;0
14;bunker;2750.00;12.12;1320.00;5.28;0
14;bunker;2749.00;11.78;1330.00;0.20;0
14;bunker;2746.00;12.38;1318.00;3.22;0
14;bunker;2726.00;14.73;1331.00;5.88;0
14;anti_air_building;2742.00;11.40;1321.00;2.26;0
14;anti_air_building;2734.00;11.48;1321.00;0.11;0
14;anti_air_building;2726.00;13.57;1328.00;1.67;0
14;synthetic_refinery;2733.00;12.70;1316.00;5.79;0
14;fuel_silo;2744.00;12.55;1333.00;0.71;0
14;radar_station;2738.00;12.03;1328.00;5.47;0
14;rocket_site;2754.00;11.90;1322.00;0.11;0
14;nuclear_reactor;2741.00;11.30;1323.00;2.78;0
15;arms_factory;2669.00;9.70;1300.00;3.58;0
15;arms_factory;2668.00;9.75;1316.00;5.14;0
15;arms_factory;2671.00;9.68;1297.00;1.52;0
15;arms_factory;2667.00;9.75;1312.00;4.19;0
15;arms_factory;2671.00;10.00;1313.00;2.03;0
15;arms_factory;2667.00;9.68;1299.00;5.05;0
15;industrial_complex;2668.00;9.78;1315.00;6.25;0
15;industrial_complex;2673.00;10.07;1315.00;4.09;0
15;industrial_complex;2665.00;9.70;1311.00;0.47;0
15;industrial_complex;2671.00;9.88;1312.00;2.04;0
15;industrial_complex;2667.00;9.55;1297.00;4.70;0
15;industrial_complex;2667.00;9.70;1314.00;2.54;0
15;air_base;2673.00;10.00;1314.00;3.74;0
15;supply_node;2670.00;9.75;1326.00;2.16;0
15;supply_node;2671.00;9.88;1312.00;4.75;0
15;supply_node;2668.00;9.70;1298.00;1.40;0
15;supply_node;2666.00;9.70;1315.00;4.34;0
15;supply_node;2662.00;9.70;1304.00;0.63;0
15;naval_base;2665.00;9.50;1304.00;-0.32;5336
15;naval_base;2664.00;9.50;1295.00;-1.11;5336
15;naval_base;2663.00;9.50;1314.00;-2.03;5311
15;naval_base;2668.00;9.50;1327.00;-2.55;8749
15;bunker;2667.00;9.75;1311.00;0.04;0
